relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,camera_stream_id,view_type,participant_id,day_or_session_id,read_status,integrity_status,day_id,timestamp_id,selection_seed,image_path,condition_label,source_protocol,box_count,annotation_status,review_method,face_count_category,face_scale_category,edge_partial_face,profile_occluded_face,downward_egocentric_view,blur_low_sharpness,low_light_dim,clutter_level,text_screen_risk,outdoor_vehicle_scene,category_review_status,category_notes,ground_truth_face_count,predicted_face_count,matched_face_count,missed_face_count
day4/members/allie/10_0446.webp,10_0446.webp,webp,273806,86aad45295497dcdefda02c172d8be1c30a64e96b5646b4e91e489ed0d86d504,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,10_0446,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/allie/10_0446.webp,multi_face|large|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,large,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,10,0,3
day4/members/allie/12_0604.webp,12_0604.webp,webp,135564,57a3a5902cca0699797047b21b18b092834f2e1dba4687206f77bd03f71e1d1f,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,12_0604,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/allie/12_0604.webp,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,yes,yes,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,13,0,3
day4/members/florian/11_0412.webp,11_0412.webp,webp,295158,4f9a8b82a44664d46c062cd0a439063d68be78f1f250d0778f581edc55df07a5,3840,2160,florian,egocentric,florian,day4,ok,valid,day4,11_0412,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/florian/11_0412.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,19,0,3
day4/members/onanong/10_0182.webp,10_0182.webp,webp,260762,8f86690be2c9be6654d102036b35665da94656e851dca7e0b6256fdefceb464d,3840,2160,onanong,egocentric,onanong,day4,ok,valid,day4,10_0182,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/onanong/10_0182.webp,multi_face|small|clutter_high,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,14,0,3
day4/members/werner/12_0528.webp,12_0528.webp,webp,222978,fac55c5dfe7bb465c1e7ab84f3208672e97e9305332dc0e8c3f4498c89e0109f,3840,2160,werner,egocentric,werner,day4,ok,valid,day4,12_0528,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/werner/12_0528.webp,multi_face|small|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,18,0,3
day4/members/werner/18_0672.webp,18_0672.webp,webp,285154,42fdffbe833a2df69abea8279658a25e0b78ae913b30d64143cde36d9673d249,3840,2160,werner,egocentric,werner,day4,ok,valid,day4,18_0672,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/werner/18_0672.webp,multi_face|medium|clutter_high,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,9,0,3
day1/members/allie/09_0673.webp,09_0673.webp,webp,233632,edcf07055ef1334896c73a52840a60d70bb9ffbafcddef9ee9c837cbc032b83e,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,09_0673,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/allie/09_0673.webp,multi_face|large|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,large,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,10,0,2
day1/members/florian/11_0210.webp,11_0210.webp,webp,315690,44ce1e08daad46ca2df5434adb613aef9c13c892f1bc7a5daa9169bfecc6e330,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,11_0210,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/florian/11_0210.webp,multi_face|small|clutter_high,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,14,0,2
day1/members/klaus/11_0523.webp,11_0523.webp,webp,763102,a1f0e9a7ebfe4e91078ef8eac55e3d8c84bbb65345afec5c82976f72240f7edd,3840,2160,klaus,egocentric,klaus,day1,ok,valid,day1,11_0523,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/klaus/11_0523.webp,multi_face|small|outdoor_or_vehicle|clutter_high,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,no,high,not_assessed_in_face_review,yes,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,2,0,2
day1/members/klaus/12_0632.webp,12_0632.webp,webp,171642,a7cd4a9694fde686143dbbe44086e87946e3080a1e0b89a21565cc06fa130888,3840,2160,klaus,egocentric,klaus,day1,ok,valid,day1,12_0632,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/klaus/12_0632.webp,multi_face|small|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,small,no,no,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,7,0,2
day1/members/klaus/17_0206.webp,17_0206.webp,webp,170384,1167e206d410fb45f18d29c7848cb542ebe41f318891288d7453f325a60c673a,3840,2160,klaus,egocentric,klaus,day1,ok,valid,day1,17_0206,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/klaus/17_0206.webp,multi_face|medium|low_light|clutter_medium,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,yes,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,12,0,2
day1/members/luca/08_0225.webp,08_0225.webp,webp,240986,67b9b7f0f200457392674b0921902b7ec7b52b0650e4525c9f7db3410267f0c8,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,08_0225,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/luca/08_0225.webp,multi_face|small|clutter_medium,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,5,0,2
day1/members/luca/08_0716.webp,08_0716.webp,webp,286688,d4899aac22c799863fd30702cb2e792ebcbb01326eea6e9f3778f339c24b46de,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,08_0716,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/luca/08_0716.webp,multi_face|small|clutter_high,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,22,0,2
day1/members/luca/19_0006.webp,19_0006.webp,webp,186526,402ae021584b2700411c4d1c7a1f7d4b751818b0dcd70b8fc55c565e30d806d3,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,19_0006,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/luca/19_0006.webp,multi_face|small|low_light|clutter_medium,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,yes,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,7,0,2
day1/members/onanong/08_0572.webp,08_0572.webp,webp,183098,b8effcf0c1b28b058d2c2dd55fc016fb071c929453d2c2eee622e419ea50fcb3,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,08_0572,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/onanong/08_0572.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,8,0,2
day1/members/onanong/10_0422.webp,10_0422.webp,webp,181776,c6c6736384fd421c3d3d5ef30911f12c2e272514efbd9bce28b4182b91976b39,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,10_0422,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/onanong/10_0422.webp,multi_face|small|clutter_medium,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,12,0,2
day1/members/tien/14_0026.webp,14_0026.webp,webp,134126,9c080366fb5e60f4eabdebcbacab37a0a81357c3f50265f83a96ac60cb82a56c,3840,2160,tien,egocentric,tien,day1,ok,valid,day1,14_0026,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/tien/14_0026.webp,multi_face|mixed_scale|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,mixed_scale,no,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,2,0,2
day2/members/allie/10_0243.webp,10_0243.webp,webp,109552,7c236c9c74bc41cf304a9b8f63b915b23a922305fb055c8bdb647be9116e2fab,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,10_0243,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/allie/10_0243.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,mixed_scale,yes,yes,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,2,0,2
day2/members/bjorn/16_0632.webp,16_0632.webp,webp,291164,b781b6ed7c2cdccb617cfaf9bec2cc3dede4510d95a5e4f86266dc15a670351a,3840,2160,bjorn,egocentric,bjorn,day2,ok,valid,day2,16_0632,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/bjorn/16_0632.webp,multi_face|small|clutter_medium,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,7,0,2
day2/members/bjorn/19_0139.webp,19_0139.webp,webp,169406,338c993cea40ffafe38a6cfefea08f2fb57f85d28ccc9af927c160e41c15595f,3840,2160,bjorn,egocentric,bjorn,day2,ok,valid,day2,19_0139,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/bjorn/19_0139.webp,multi_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,3,0,2
day2/members/bjorn/19_0187.webp,19_0187.webp,webp,188934,ea2e6093b895fdb5d098b87c7b749d2b1439b04708cd2a2f22649a8c24ebfed6,3840,2160,bjorn,egocentric,bjorn,day2,ok,valid,day2,19_0187,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/bjorn/19_0187.webp,multi_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,5,0,2
day2/members/cathal/12_0044.webp,12_0044.webp,webp,172840,6c9144512f0816f70549a4cf9eec002e65438f9c8ce0eee2ace4dc3c08039018,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,12_0044,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/cathal/12_0044.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_low,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,mixed_scale,yes,yes,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,4,0,2
day2/members/cathal/18_0081.webp,18_0081.webp,webp,166778,4af3ae13a081556aa2af1172cd23e2f27e35f9783f26f7be92aa192f7ea3791d,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,18_0081,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/cathal/18_0081.webp,multi_face|medium|clutter_low,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,6,0,2
day2/members/cathal/19_0211.webp,19_0211.webp,webp,299800,91c29a1018ea6dc25b35bbe95c1b5e830325a34e6a48d8a5ccf23b24a86aedc2,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,19_0211,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/cathal/19_0211.webp,multi_face|very_small_or_distant|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,very_small_or_distant,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,13,0,2
day2/members/florian/10_0103.webp,10_0103.webp,webp,221434,b5592db6d580b2f7f661007e13fb468190a06c71cd1dd5acf4735ffe454ae743,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,10_0103,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/florian/10_0103.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,6,0,2
day2/members/florian/14_0672.webp,14_0672.webp,webp,273798,cb2785872947d06fa0f3e959e389374c8eff73ab372392790230374a5a11175f,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,14_0672,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/florian/14_0672.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,8,0,2
